,Date,City,Country,Event,Sex,Distance,MS,Technique,Place,Skier,Nation,ID,Season,Race,Birthday,Age,Exp,Pelo,Elo
0,1999-12-27,Engelberg,Switzerland,World Cup,M,Sprint,0,C,1,Fabio Maj,Italy,445,2000,8,1970-06-16 00:00:00.000000,29.530458590006845,120,1300.0,1406.6666666666667
1,1999-12-27,Engelberg,Switzerland,World Cup,M,Sprint,0,C,10,Morgan Göransson,Sweden,479,2000,8,1972-07-13 00:00:00.000000,27.45516769336071,68,1300.0,1404.0
2,1999-12-27,Engelberg,Switzerland,World Cup,M,Sprint,0,C,11,Markus Hasler,Liechtenstein,352,2000,8,1971-10-03 00:00:00.000000,28.23271731690623,107,1300.0,1401.3333333333333
3,1999-12-27,Engelberg,Switzerland,World Cup,M,Sprint,0,C,12,Mathias Fredriksson,Sweden,85,2000,8,1973-02-11 00:00:00.000000,26.872005475701574,110,1300.0,1398.6666666666667
4,1999-12-27,Engelberg,Switzerland,World Cup,M,Sprint,0,C,13,Sami Repo,Finland,402,2000,8,1971-11-08 00:00:00.000000,28.134154688569474,94,1300.0,1396.0
5,1999-12-27,Engelberg,Switzerland,World Cup,M,Sprint,0,C,14,Vincent Vittoz,France,30,2000,8,1975-07-17 00:00:00.000000,24.44626967830253,60,1300.0,1393.3333333333333
6,1999-12-27,Engelberg,Switzerland,World Cup,M,Sprint,0,C,15,Cristian Zorzi,Italy,170,2000,8,1972-08-14 00:00:00.000000,27.367556468172484,41,1300.0,1390.6666666666667
7,1999-12-27,Engelberg,Switzerland,World Cup,M,Sprint,0,C,16,Markus Gandler,Austria,532,2000,8,1966-08-20 00:00:00.000000,33.35249828884326,136,1300.0,1388.0
8,1999-12-27,Engelberg,Switzerland,World Cup,M,Sprint,0,C,17,Håvard Bjerkeli,Norway,358,2000,8,1977-08-05 00:00:00.000000,22.392881587953458,6,1300.0,1385.3333333333333
9,1999-12-27,Engelberg,Switzerland,World Cup,M,Sprint,0,C,18,Fulvio Valbusa,Italy,348,2000,8,1969-02-15 00:00:00.000000,30.861054072553046,137,1300.0,1382.6666666666667
10,1999-12-27,Engelberg,Switzerland,World Cup,M,Sprint,0,C,19,Freddy Schwienbacher,Italy,292,2000,8,1975-08-03 00:00:00.000000,24.399726214921287,10,1300.0,1380.0
11,1999-12-27,Engelberg,Switzerland,World Cup,M,Sprint,0,C,2,Espen Bjervig,Norway,457,2000,8,1972-06-30 00:00:00.000000,27.49075975359343,36,1300.0,1377.3333333333333
12,1999-12-27,Engelberg,Switzerland,World Cup,M,Sprint,0,C,20,Håvard Solbakken,Norway,406,2000,8,1973-08-09 00:00:00.000000,26.38193018480493,14,1300.0,1374.6666666666667
13,1999-12-27,Engelberg,Switzerland,World Cup,M,Sprint,0,C,21,Johann Mühlegg,Spain,486,2000,8,1970-11-08 00:00:00.000000,29.13347022587269,110,1300.0,1372.0
14,1999-12-27,Engelberg,Switzerland,World Cup,M,Sprint,0,C,22,Jaak Mae,Estonia,102,2000,8,1972-02-25 00:00:00.000000,27.835728952772072,64,1300.0,1369.3333333333333
15,1999-12-27,Engelberg,Switzerland,World Cup,M,Sprint,0,C,23,Rene Sommerfeldt,Germany,159,2000,8,1974-10-02 00:00:00.000000,25.234770704996578,66,1300.0,1366.6666666666667
16,1999-12-27,Engelberg,Switzerland,World Cup,M,Sprint,0,C,24,Urban Lindgren,Sweden,478,2000,8,1973-04-18 00:00:00.000000,26.691307323750856,23,1300.0,1364.0
17,1999-12-27,Engelberg,Switzerland,World Cup,M,Sprint,0,C,25,Jörgen Brink,Sweden,313,2000,8,1974-03-10 00:00:00.000000,25.79876796714579,19,1300.0,1361.3333333333333
18,1999-12-27,Engelberg,Switzerland,World Cup,M,Sprint,0,C,26,Marc Mayer,Austria,489,2000,8,1978-07-18 00:00:00.000000,21.44284736481862,6,1300.0,1358.6666666666667
19,1999-12-27,Engelberg,Switzerland,World Cup,M,Sprint,0,C,27,Tore Bjonviken,Norway,377,2000,8,1975-01-02 00:00:00.000000,24.982888432580424,23,1300.0,1356.0
20,1999-12-27,Engelberg,Switzerland,World Cup,M,Sprint,0,C,28,Marcus Nash,USA,533,2000,8,1971-04-01 00:00:00.000000,28.739219712525667,59,1300.0,1353.3333333333333
21,1999-12-27,Engelberg,Switzerland,World Cup,M,Sprint,0,C,29,Vitaly Denisov,Russia,447,2000,8,1976-02-27 00:00:00.000000,23.83025325119781,29,1300.0,1350.6666666666667
22,1999-12-27,Engelberg,Switzerland,World Cup,M,Sprint,0,C,3,Odd-Bjørn Hjelmeset,Norway,96,2000,8,1971-12-06 00:00:00.000000,28.057494866529773,51,1300.0,1348.0
23,1999-12-27,Engelberg,Switzerland,World Cup,M,Sprint,0,C,30,Christoph Sumann,Austria,498,2000,8,1976-01-19 00:00:00.000000,23.93702943189596,20,1300.0,1345.3333333333333
24,1999-12-27,Engelberg,Switzerland,World Cup,M,Sprint,0,C,31,Juan Jesus Gutierrez,Spain,356,2000,8,1969-06-26 00:00:00.000000,30.50239561943874,97,1300.0,1342.6666666666667
25,1999-12-27,Engelberg,Switzerland,World Cup,M,Sprint,0,C,32,Justin Wadsworth,USA,458,2000,8,1968-08-14 00:00:00.000000,31.367556468172484,73,1300.0,1340.0
26,1999-12-27,Engelberg,Switzerland,World Cup,M,Sprint,0,C,33,Bruno Carrara,Italy,400,2000,8,1977-02-01 00:00:00.000000,22.899383983572896,10,1300.0,1337.3333333333333
27,1999-12-27,Engelberg,Switzerland,World Cup,M,Sprint,0,C,34,Ari Palolahti,Finland,380,2000,8,1968-09-09 00:00:00.000000,31.29637234770705,47,1300.0,1334.6666666666667
28,1999-12-27,Engelberg,Switzerland,World Cup,M,Sprint,0,C,35,Stephan Kunz,Liechtenstein,449,2000,8,1972-01-31 00:00:00.000000,27.904175222450377,68,1300.0,1332.0
29,1999-12-27,Engelberg,Switzerland,World Cup,M,Sprint,0,C,36,Matej Soklic,Slovenia,440,2000,8,1973-06-15 00:00:00.000000,26.532511978097194,21,1300.0,1329.3333333333333
30,1999-12-27,Engelberg,Switzerland,World Cup,M,Sprint,0,C,37,Giorgio Di Centa,Italy,20,2000,8,1972-10-07 00:00:00.000000,27.21971252566735,74,1300.0,1326.6666666666667
